precision,recall,threshold
0.10054347826086957,0.9736842105263158,0.1104637
0.1008174386920981,0.9736842105263158,0.11049345
0.10109289617486339,0.9736842105263158,0.11068269
0.10136986301369863,0.9736842105263158,0.11079156
0.10164835164835165,0.9736842105263158,0.11090349
0.10192837465564739,0.9736842105263158,0.111786634
0.10220994475138122,0.9736842105263158,0.11183981
0.10249307479224377,0.9736842105263158,0.1121364
0.10277777777777777,0.9736842105263158,0.11218921
0.10306406685236769,0.9736842105263158,0.11241244
0.10335195530726257,0.9736842105263158,0.112716235
0.10364145658263306,0.9736842105263158,0.112816624
0.10393258426966293,0.9736842105263158,0.11307034
0.10422535211267606,0.9736842105263158,0.1134438
0.10451977401129943,0.9736842105263158,0.11344625
0.1048158640226629,0.9736842105263158,0.11438315
0.10511363636363637,0.9736842105263158,0.115184575
0.10541310541310542,0.9736842105263158,0.11532785
0.10571428571428572,0.9736842105263158,0.115428686
0.10601719197707736,0.9736842105263158,0.11576679
0.10632183908045977,0.9736842105263158,0.11626446
0.10662824207492795,0.9736842105263158,0.11639008
0.1069364161849711,0.9736842105263158,0.11658539
0.1072463768115942,0.9736842105263158,0.116887756
0.10755813953488372,0.9736842105263158,0.11736822
0.10787172011661808,0.9736842105263158,0.117897734
0.10818713450292397,0.9736842105263158,0.11823111
0.10850439882697947,0.9736842105263158,0.11838288
0.10882352941176471,0.9736842105263158,0.11844022
0.10914454277286136,0.9736842105263158,0.11860219
0.10946745562130178,0.9736842105263158,0.1186778
0.10682492581602374,0.9473684210526315,0.11875384
0.10714285714285714,0.9473684210526315,0.11926348
0.10746268656716418,0.9473684210526315,0.11938356
0.10778443113772455,0.9473684210526315,0.11950992
0.10810810810810811,0.9473684210526315,0.11972785
0.10843373493975904,0.9473684210526315,0.12028435
0.10876132930513595,0.9473684210526315,0.120538205
0.10909090909090909,0.9473684210526315,0.12060743
0.1094224924012158,0.9473684210526315,0.12105954
0.10975609756097561,0.9473684210526315,0.12115865
0.11009174311926606,0.9473684210526315,0.12125811
0.11042944785276074,0.9473684210526315,0.12162868
